0.47511541728743434	0.2178662942046877	0.02452568706450054	0.29863612743380097	0.10099475982814927	0.3962061947300221	0.07420631504420329	0.12484824118988491	0.17858067051346577	0.2251283256895469	0.1628655739870077	0.3370498480680474	0.21808745077216393	0.12157538191921557	0.1390740771585339	0.2377909436284785	0.25787264212982053	0.12371428133709984	0.045687054547463045	0.06261258509179916
0.5174906841765704	0.14448567996274633	0.0	0.1331343033895172	0.1227934030187667	0.40946461951273533	0.0451114788790295	0.07589770213177335	0.24125045126691885	0.07465087551718434	0.12376148338351295	0.30132240277831357	0.22900121719628289	0.14781613317927614	0.2053256787041233	0.30116206879682544	0.3255906170143158	0.12534724271216982	0.04166108898619834	0.05075122978859875
0.4930529678143672	0.28188048376852076	0.0	0.14167353730568452	0.07186815438478901	0.3171841194727202	0.044004518278949516	0.037017649429582807	0.3529958501598232	0.07281906729425745	0.2535216234432485	0.28217131448545685	0.17635413830278227	0.14418897132265837	0.1767241132319083	0.21151587811431352	0.31760116524402326	0.18340714503956415	0.08127759042128513	0.07425881863351161
0.5639396907653043	0.2708216494167749	0.02794640535895273	0.09074356748382847	0.09206479687569194	0.3386002671770262	0.02818541168647025	0.07113071995636416	0.22609799514904935	0.16324514270466142	0.06959296396604507	0.18073404677377428	0.29368794117538405	0.18470946513335157	0.24902652224353766	0.2935365517320751	0.24863334592485534	0.11747443424811149	0.07808887938687326	0.0713454705242515
0.5910118820984277	0.3311263324461718	0.05857597150740008	0.14264963297980385	0.12060551369126059	0.3311979374679277	0.05907693138581498	0.0745453837792071	0.23695193624406982	0.09776103023902	0.12155634514323037	0.11838141880703269	0.2130830097006583	0.09678826514384106	0.11862779914369372	0.2129731702633015	0.40269771110019353	0.024622769994857	0.1091167639214811	0.02492348118319392
0.5504928424944234	0.2753792168844141	0.06820009468864367	0.02768119824040201	0.14042118708483314	0.3856142734763277	0.1719584076346939	0.08679330622285843	0.3310602092831486	0.1707349792308153	0.05661129664901208	0.19296433793494838	0.2480928794546782	0.02817268189365664	0.08287111857752005	0.33061999096934214	0.1379004620795228	0.08600498815118042	0.15880602233424432	0.029018447887795003
0.4486011990556859	0.28561122010635	0.0	0.1640555551596828	0.041611052388910996	0.4489146869885317	0.05095648639174486	0.042865810675520206	0.40876321201807364	0.16864649162240364	0.041939106191345124	0.16337480000999327	0.24505812402957114	0.1669683851205229	0.24557223366681666	0.16328786809945856	0.2451845111626679	0.04247647312538848	0.14117710835970881	0.04299522673079374
0.5004494576556455	0.32544908821968693	0.031000130941158555	0.07549439108361121	0.20424957854576595	0.4256793011108303	0.125061014708445	0.10520430584964993	0.32604507000687144	0.05173801919733103	0.15439488319306144	0.30072449623924213	0.12529978935555056	0.15366960969555185	0.2009002510526761	0.2254233603033601	0.150437294288038	0.026062191520909418	0.08662171234362016	0.052760963945149696
0.5051200423470316	0.1263409357548157	0.0938683450299762	0.0761989636271252	0.07730842309808585	0.40437842106383454	0.06311409082289356	0.10618615449161084	0.22783013786534634	0.15666263624501645	0.07791790833581734	0.17705980355258738	0.35411371722760504	0.051701258118710056	0.1267345055615531	0.35393117967327237	0.3289894669966985	0.18413796954556041	0.058286755818991225	0.02662668520722252
0.5941519221346188	0.16347060873221433	0.03680449065005884	0.01493828427178042	0.060623144771023034	0.37160445166853506	0.037119254070736324	0.12490240439109143	0.20843450200854213	0.10749422423332344	0.10692690115775236	0.23802075612925785	0.2231407474315505	0.030407031312078926	0.29814516854369605	0.29736763127935206	0.28279071903900027	0.12376795258988098	0.06856031260199376	0.09395962268158642
